dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.474699,23.297221,20.369718,4.192711,-6.291182,1.153082,0.621865
0.020000,16.540953,23.344420,20.451065,4.067354,-6.267811,1.168534,0.616125
0.020000,16.605432,23.389804,20.529913,3.942433,-6.246071,1.087013,0.610474
0.020000,16.668119,23.433403,20.606272,3.817943,-6.224513,1.077865,0.604920
0.020000,16.729001,23.475252,20.680150,3.693867,-6.203767,1.037311,0.599471
0.020000,16.788061,23.515381,20.751554,3.570192,-6.183763,1.000193,0.594133
0.020000,16.845286,23.553823,20.820492,3.446902,-6.164513,0.962500,0.588914
0.020000,16.900661,23.590609,20.886971,3.323981,-6.146047,0.923338,0.583820
0.020000,16.954171,23.625770,20.950999,3.201413,-6.128390,0.882838,0.578858
0.020000,17.005803,23.659336,21.012583,3.079187,-6.111314,0.853780,0.574033
0.020000,17.055543,23.691338,21.071729,2.957283,-6.095206,0.805415,0.569352
0.020000,17.103379,23.721803,21.128443,2.835685,-6.079897,0.765439,0.564819
0.020000,17.149299,23.750761,21.182730,2.714379,-6.065305,0.729606,0.560441
0.020000,17.193289,23.778239,21.234597,2.593352,-6.051342,0.698161,0.556222
0.020000,17.235339,23.804263,21.284049,2.472593,-6.037916,0.671310,0.552167
0.020000,17.275438,23.828860,21.331090,2.352070,-6.026173,0.587106,0.548280
0.020000,17.313574,23.852055,21.375726,2.231798,-6.013600,0.628659,0.544566
0.020000,17.349738,23.873870,21.417961,2.111720,-6.003921,0.483970,0.541028
0.020000,17.383920,23.894330,21.457798,1.991864,-5.992798,0.556135,0.537670
0.020000,17.416111,23.913455,21.495242,1.872197,-5.983346,0.472611,0.534496
0.020000,17.446303,23.931267,21.530296,1.752708,-5.974423,0.446162,0.531508
0.020000,17.474487,23.947785,21.562964,1.633381,-5.966371,0.402601,0.528710
0.020000,17.500655,23.963026,21.593248,1.514194,-5.959361,0.350495,0.526105
0.020000,17.524802,23.977010,21.621151,1.395178,-5.950792,0.428463,0.523694
0.020000,17.546921,23.989750,21.646676,1.276243,-5.946728,0.203189,0.521480
0.020000,17.567004,24.001261,21.669825,1.157459,-5.939232,0.374806,0.519466
0.020000,17.585048,24.011558,21.690601,1.038769,-5.934480,0.237586,0.517653
0.020000,17.601048,24.020652,21.709004,0.920167,-5.930108,0.218580,0.516042
0.020000,17.614999,24.028554,21.725037,0.801646,-5.926025,0.204179,0.514636
0.020000,17.626897,24.035272,21.738701,0.683203,-5.922185,0.191987,0.513435
0.020000,17.636739,24.040816,21.749997,0.564810,-5.919646,0.126929,0.512440
0.020000,17.644523,24.045191,21.758926,0.446461,-5.917416,0.111513,0.511653
0.020000,17.650247,24.048403,21.765490,0.328161,-5.915019,0.119834,0.511073
0.020000,17.653909,24.050455,21.769687,0.209894,-5.913351,0.083411,0.510703
0.020000,17.655624,24.051416,21.771653,0.098290,-5.580210,16.657062,0.510529
0.020000,17.656024,24.051640,21.772111,0.022908,-3.769068,90.557112,0.510488
0.020000,17.656024,24.051640,21.772111,0.000000,-1.145419,131.182446,0.510488
