dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.517142,23.276208,20.402239,4.224545,-6.326588,1.043984,0.645147
0.020000,16.582765,23.325326,20.484208,4.098468,-6.303893,1.134758,0.639907
0.020000,16.646622,23.372607,20.563664,3.972799,-6.283436,1.022838,0.634744
0.020000,16.708700,23.418079,20.640615,3.847538,-6.263049,1.019388,0.629664
0.020000,16.768984,23.461773,20.715068,3.722673,-6.243260,0.989444,0.624674
0.020000,16.827461,23.503717,20.787032,3.598190,-6.224109,0.957515,0.619783
0.020000,16.884115,23.543941,20.856514,3.474083,-6.205377,0.936612,0.614996
0.020000,16.938935,23.582473,20.923520,3.350321,-6.188106,0.863541,0.610319
0.020000,16.991905,23.619341,20.988059,3.226910,-6.170530,0.878801,0.605759
0.020000,17.043015,23.654574,21.050135,3.103822,-6.154418,0.805609,0.601322
0.020000,17.092250,23.688197,21.109756,2.981050,-6.138571,0.792361,0.597014
0.020000,17.139599,23.720239,21.166928,2.858580,-6.123519,0.752615,0.592839
0.020000,17.185049,23.750725,21.221656,2.736396,-6.109199,0.715987,0.588803
0.020000,17.228590,23.779681,21.273945,2.614485,-6.095545,0.682710,0.584910
0.020000,17.270210,23.807130,21.323802,2.492835,-6.082485,0.652986,0.581167
0.020000,17.309899,23.833097,21.371230,2.371427,-6.070439,0.602278,0.577576
0.020000,17.347645,23.857605,21.416236,2.250257,-6.058495,0.597213,0.574142
0.020000,17.383441,23.880675,21.458822,2.129299,-6.047877,0.530897,0.570869
0.020000,17.417276,23.902330,21.498993,2.008549,-6.037500,0.518841,0.567760
0.020000,17.449141,23.922588,21.536752,1.887993,-6.027804,0.484806,0.564820
0.020000,17.479029,23.941470,21.572105,1.767617,-6.018799,0.450278,0.562051
0.020000,17.506931,23.958992,21.605053,1.647404,-6.010653,0.407277,0.559456
0.020000,17.532841,23.975173,21.635600,1.527345,-6.002978,0.383757,0.557038
0.020000,17.556751,23.990028,21.663749,1.407438,-5.995307,0.383558,0.554800
0.020000,17.578655,24.003571,21.689501,1.287644,-5.989732,0.278733,0.552743
0.020000,17.598547,24.015817,21.712861,1.167981,-5.983148,0.329191,0.550871
0.020000,17.616423,24.026778,21.733829,1.048422,-5.977920,0.261433,0.549185
0.020000,17.632277,24.036464,21.752409,0.928957,-5.973289,0.231538,0.547686
0.020000,17.646106,24.044886,21.768600,0.809575,-5.969081,0.210405,0.546377
0.020000,17.657905,24.052053,21.782405,0.690270,-5.965260,0.191064,0.545258
0.020000,17.667673,24.057971,21.793826,0.571021,-5.962451,0.140415,0.544330
0.020000,17.675405,24.062648,21.802862,0.451822,-5.959939,0.125608,0.543595
0.020000,17.681100,24.066087,21.809516,0.332667,-5.957735,0.110218,0.543053
0.020000,17.684757,24.068294,21.813787,0.213546,-5.956076,0.082930,0.542705
0.020000,17.686480,24.069333,21.815799,0.100603,-5.647113,15.448183,0.542541
0.020000,17.686884,24.069577,21.816271,0.023609,-3.849725,89.869367,0.542503
0.020000,17.686884,24.069577,21.816271,0.000000,-1.180449,133.463821,0.542503
