dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.508403,23.762287,16.836743,7.173220,-6.205936,-1.516427,0.730376
0.020000,13.613685,23.856032,16.977713,7.048491,-6.236431,-1.524738,0.724584
0.020000,13.717631,23.947506,17.116177,6.923192,-6.264955,-1.426206,0.718709
0.020000,13.820216,24.036711,17.252123,6.797298,-6.294722,-1.488372,0.712763
0.020000,13.921413,24.123654,17.385539,6.670808,-6.324494,-1.488579,0.706755
0.020000,14.021196,24.208339,17.516414,6.543740,-6.353388,-1.444677,0.700696
0.020000,14.119535,24.290776,17.644736,6.416093,-6.382338,-1.447525,0.694597
0.020000,14.216401,24.370975,17.770493,6.287868,-6.411278,-1.446990,0.688468
0.020000,14.311764,24.448948,17.893675,6.159098,-6.438491,-1.360666,0.682319
0.020000,14.405592,24.524707,18.014270,6.029741,-6.467837,-1.467283,0.676160
0.020000,14.497854,24.598267,18.132267,5.899848,-6.494631,-1.339712,0.670000
0.020000,14.588516,24.669644,18.247655,5.769394,-6.522729,-1.404893,0.663851
0.020000,14.677547,24.738855,18.360423,5.638412,-6.549096,-1.318377,0.657721
0.020000,14.764914,24.805918,18.470561,5.506906,-6.575282,-1.309280,0.651620
0.020000,14.850582,24.870854,18.578059,5.374882,-6.601192,-1.295492,0.645557
0.020000,14.934519,24.933683,18.682906,5.242348,-6.626718,-1.276296,0.639541
0.020000,15.016691,24.994427,18.785092,5.109313,-6.651738,-1.250995,0.633582
0.020000,15.097065,25.053108,18.884608,4.975807,-6.675325,-1.179341,0.627687
0.020000,15.175608,25.109750,18.981445,4.841820,-6.699344,-1.200977,0.621865
0.020000,15.252287,25.164376,19.075592,4.707388,-6.721582,-1.111913,0.616125
0.020000,15.327071,25.217013,19.167042,4.572504,-6.744228,-1.132265,0.610474
0.020000,15.399926,25.267684,19.255786,4.437192,-6.765562,-1.066726,0.604920
0.020000,15.470822,25.316416,19.341816,4.301467,-6.786273,-1.035526,0.599471
0.020000,15.539728,25.363235,19.425122,4.165342,-6.806247,-0.998722,0.594133
0.020000,15.606614,25.408167,19.505699,4.028833,-6.825473,-0.961276,0.588914
0.020000,15.671450,25.451238,19.583538,3.891953,-6.843964,-0.924554,0.583820
0.020000,15.734208,25.492476,19.658632,3.754719,-6.861738,-0.888729,0.578858
0.020000,15.794861,25.531907,19.730975,3.617148,-6.878520,-0.839092,0.574033
0.020000,15.853381,25.569556,19.800560,3.479253,-6.894760,-0.812015,0.569352
0.020000,15.909742,25.605451,19.867381,3.341048,-6.910267,-0.775325,0.564819
0.020000,15.963920,25.639617,19.931432,3.202549,-6.924951,-0.734199,0.560441
0.020000,16.015890,25.672079,19.992708,3.063774,-6.938722,-0.688550,0.556222
0.020000,16.065630,25.702863,20.051203,2.924744,-6.951488,-0.638317,0.552167
0.020000,16.113116,25.731992,20.106912,2.785452,-6.964630,-0.657066,0.548280
