dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.324391,7.289486,6.569376,0.700557,-1.856011,0.176001,0.574956
0.020000,5.335539,7.296684,6.582646,0.663504,-1.852613,0.169901,0.571656
0.020000,5.346088,7.303447,6.595177,0.626516,-1.849433,0.158976,0.568518
0.020000,5.356034,7.309781,6.606968,0.589586,-1.846489,0.147219,0.565546
0.020000,5.365375,7.315691,6.618023,0.552712,-1.843725,0.138214,0.562743
0.020000,5.374109,7.321184,6.628340,0.515889,-1.841122,0.130143,0.560112
0.020000,5.382234,7.326265,6.637923,0.479116,-1.838662,0.122994,0.557656
0.020000,5.389746,7.330939,6.646770,0.442382,-1.836706,0.097819,0.555378
0.020000,5.396645,7.335210,6.654884,0.405695,-1.834353,0.117644,0.553280
0.020000,5.402928,7.339082,6.662265,0.369039,-1.832791,0.078090,0.551364
0.020000,5.408594,7.342560,6.668913,0.332419,-1.831002,0.089464,0.549631
0.020000,5.413642,7.345647,6.674830,0.295829,-1.829493,0.075432,0.548085
0.020000,5.418070,7.348346,6.680015,0.259265,-1.828176,0.065828,0.546726
0.020000,5.421876,7.350659,6.684470,0.222726,-1.826980,0.059805,0.545556
0.020000,5.425061,7.352590,6.688194,0.186200,-1.826269,0.035568,0.544576
0.020000,5.427622,7.354140,6.691188,0.149699,-1.825087,0.059107,0.543787
0.020000,5.429560,7.355311,6.693452,0.113205,-1.824695,0.019593,0.543189
0.020000,5.430874,7.356104,6.694986,0.076725,-1.823981,0.035691,0.542784
0.020000,5.431563,7.356520,6.695791,0.040250,-1.823754,0.011377,0.542571
0.020000,5.431768,7.356643,6.696031,0.011951,-1.414951,20.440119,0.542508
0.020000,5.431784,7.356653,6.696049,0.000944,-0.550337,43.230706,0.542503
0.020000,5.431784,7.356653,6.696049,0.000000,-0.047217,25.155987,0.542503
